timestamp_utc,os_family,thermal_pressure_level,thermal_pressure_code,cpu_die_temp_c,cpu_total_active_pct,cpu_ecluster_active_pct,cpu_pcluster_active_pct,cpu_ecluster_freq_mhz,cpu_pcluster_freq_mhz,gpu_active_pct,cpu_power_mw,gpu_power_mw,combined_power_mw,loadavg_1m,loadavg_5m,loadavg_15m,ram_used_gb,mem_pressure_pct,mem_compressed_gb
2026-07-03T08:19:41.995420+00:00,macos,Nominal,0,35.07700729370117,23.5518,28.212899999999998,18.890700000000006,1294.66,3989.71,3.1696999999999975,679.561,25.1173,704.678,1.5205078125,1.7734375,2.1494140625,5.8609771728515625,65.64903259277344,3.97613525390625
2026-07-03T08:19:47.013871+00:00,macos,Nominal,0,nan,21.992449999999998,27.051899999999996,16.933,1222.04,4202.63,0.4512999999999989,697.33,2.59082,699.921,1.478515625,1.76025390625,2.142578125,5.856201171875,65.59028625488281,3.975250244140625
2026-07-03T08:19:52.028931+00:00,macos,Nominal,0,nan,19.58695,22.3592,16.814700000000006,1266.9,4175.68,0.06359999999999699,675.18,0.0,675.18,1.43994140625,1.74755859375,2.1357421875,5.8454437255859375,65.53592681884766,3.975189208984375
2026-07-03T08:19:57.046993+00:00,macos,Nominal,0,34.87555694580078,25.649,31.220400000000005,20.077599999999997,1237.76,3869.2,1.3611999999999957,687.999,7.17496,695.174,1.64453125,1.78466796875,2.146484375,5.8700408935546875,65.69805145263672,3.9750213623046875
2026-07-03T08:20:02.060966+00:00,macos,Nominal,0,nan,22.031399999999998,27.431399999999996,16.631399999999996,1307.7,4150.8,0.27490000000000014,641.027,0.996932,642.024,1.5927734375,1.771484375,2.1396484375,5.82073974609375,65.3742790222168,3.974761962890625
2026-07-03T08:20:07.079242+00:00,macos,Nominal,0,nan,20.63235,25.3475,15.917199999999998,1238.74,3867.09,0.06369999999999987,623.471,0.0,623.471,1.544921875,1.75830078125,2.1328125,5.877593994140625,65.74363708496094,3.97467041015625
2026-07-03T08:20:12.097310+00:00,macos,Nominal,0,34.96038055419922,19.85955,22.3827,17.336399999999998,1151.84,4179.12,0.06429999999999492,630.236,0.0,630.236,1.5009765625,1.74560546875,2.1259765625,5.8153839111328125,65.37294387817383,3.97430419921875
2026-07-03T08:20:17.113708+00:00,macos,Nominal,0,nan,27.217050000000004,33.636900000000004,20.797200000000004,1278.5,3762.78,2.0148999999999972,707.271,11.758,719.029,1.46044921875,1.73291015625,2.119140625,5.8274078369140625,65.40088653564453,3.97308349609375
2026-07-03T08:20:22.128014+00:00,macos,Nominal,0,nan,26.603499999999997,34.90069999999999,18.306299999999997,1289.64,4016.94,1.6457999999999973,741.239,10.3642,751.603,1.42333984375,1.720703125,2.1123046875,5.78424072265625,65.11449813842773,3.973052978515625
2026-07-03T08:20:27.147292+00:00,macos,Nominal,0,34.7890625,23.818150000000003,29.392300000000006,18.244000000000003,1200.24,4066.85,0.5561999999999956,667.94,2.19258,670.132,1.38916015625,1.70849609375,2.10546875,5.8019256591796875,65.22188186645508,3.9728546142578125
